Plot,SPP,U,V,W,date,truecover,logw
12,CORNFLO,167,112.6968504,86.54736915,2000,5,4.460691884
12,NYSSSYL,41,60.53149606,242.1424196,2000,5,5.489526064
12,QUERVEL,5,98.75590551,2931.873181,2000,5,7.983396809
14,ACERRUBR,65,55.61023622,86.92779714,2000,5,4.465077856
14,CARYOVL,31,55.61023622,235.6751437,2000,5,5.462454347
14,CARYTOM,136,131.8897638,270.8647333,2000,5,5.601619557
17,ACERRUBR,35,44.78346457,64.48254536,2001,5,4.166394573
17,FRAX1S1,23,58.56299213,150.4592725,2001,5,5.013692433
17,VIBURAF,815,401.0826772,155.0244085,2001,5,5.043582579
18,CORNFLO,60,52.16535433,63.15104738,2001,5,4.145529434
2,LIQUSTY,67,67.42125984,149.6984165,2000,5,5.008622714
25,LIQUSTY,4,156,4864.363525,2000,5,8.489691159
25,OXYDARB,20,47.24409449,225.9742298,2000,5,5.420420965
26,CARYGLA,7,30.01968504,126.1118808,2001,5,4.837169455
26,VIBUACE,55,27.06692913,10.4617699,2001,5,2.347727651
29,CORNFLO,298,157.480315,82.55287519,2001,5,4.413438999
29,VITIROT,5,2.460629921,0.951069991,2001,5,-0.050167622
30,OXYDARB,33,53.64173228,132.5791567,2001,5,4.887179876
30,QUERRUB,3,88.88188976,2653.657994,2001,5,7.883694342
31,QUERALB,12,370.4173228,11321.68688,2001,5,9.334475358
34,LIQUSTY,12,59.05511811,309.6683889,2001,5,5.735502012
34,NYSSSYL,30,79.72440945,246.1369136,2001,5,5.50588794
34,QUERALB,14,27.55905512,147.2256345,2001,5,4.991966339
34,VITIROT,57,30.01968504,13.88562186,2001,5,2.630853906
35,CARYOVT,10,39.37007874,160.1601864,2001,5,5.07617448
35,LIQUSTY,73,96.9488189,202.577908,2001,5,5.311124543
35,NYSSSYL,88,91.53543307,111.0849749,2001,5,4.710295448
36,ACERRUBR,55,84.15354331,355.8903905,2001,5,5.874622792
36,CARYTOM,10,64.56692913,1244.653884,2001,5,7.126612765
41,ACERRUBR,76,86.61417323,162.0623264,2001,5,5.087980992
41,PINUECH,9,141.0826772,2945.391936,2001,5,7.987997173
42,NYSSSYL,35,62.5,262.3051034,2000,5,5.569508343
42,OXYDARB,83,58.56299213,76.65624124,2000,5,4.339331027
43,LIQUSTY,45,91.11811024,1233.198266,2001,5,7.11736629
43,PINUECH,25,470.0551181,10975.83196,2001,5,9.30345104
44,LIQUSTY,51,69.38976378,146.6549926,2001,5,4.988082839
44,LIRITUL,18,65.94488189,351.8958965,2001,5,5.863335383
44,OXYDARB,14,34.4488189,110.7045469,2001,5,4.706864913
49,LIQUSTY,7,55.61023622,368.0640864,2001,5,5.908257071
49,LIRITUL,4,36.41732283,267.0604534,2001,5,5.58747505
50,LIRITUL,7,105.9291339,1804.416685,2001,5,7.497992652
50,VIBUACE,5,2.460629921,0.951069991,2001,5,-0.050167622
501,OSTRVIR,83,88.09055118,105.568769,1999,5,4.659362579
501,PRUNSER,22,13.77952756,10.2715559,1999,5,2.329378512
503,OSTRVIR,123,84.15354331,96.43849705,1999,5,4.568905469
504,JUNIVIR,53,105.8070866,276.3809393,1999,5,5.621780129
505,CARPCAR,98,104.3307087,224.0720898,1999,5,5.41196783
505,CERCCAN,11,35.92519685,108.6121929,1999,5,4.687783675
505,CORNFLO,145,95.96456693,109.7534769,1999,5,4.698236732
505,ULMURUB,58,79.72440945,155.5950505,1999,5,5.047256802
506,ACERRUBR,84,50.19685039,52.49906348,1999,5,3.960795331
508,QUERALB,4,46.25984252,423.7967878,1999,5,6.049254066
509,ACERRUBR,6,37.4015748,255.2671855,1999,5,5.542310783
51,FRAX1S1,17,56.59448819,191.9259241,2001,5,5.257109486
51,PINUTAE,10,333.7440945,11285.06803,2001,5,9.331235717
513,CARYGLA,9,128.2795276,3552.024756,2001,5,8.175273074
519,FAGUGRA,37,114.7401575,1309.283865,2000,5,7.177235599
519,PINUTAE,6,358,17083.19545,2000,5,9.745850537
519,QUERRUB,7,138.6889764,3476.486024,2000,5,8.153777299
523,ACERRUBR,32,69.88188976,213.0396779,2000,5,5.36147843
523,OXYDARB,17,51.67322835,290.8372031,2000,5,5.672763671
524,CARYOVT,27,34.94094488,69.04768132,2001,5,4.2347973
524,ULMUALA,28,64.96062992,163.5840384,2001,5,5.097326855
525,ACERBAR,6,26.57480315,112.2262589,1999,5,4.720517002
525,CORNFLO,14,33.46456693,68.09661133,1999,5,4.220927452
525,LIRITUL,11,109.0393701,2195.028951,1999,5,7.693950515
526,ACERBAR,178,107.2834646,67.33575534,1999,5,4.209691378
526,OSTRVIR,93,182.5787402,513.7680089,1999,5,6.241771819
526,PINUTAE,7,217.8779528,6812.133355,1999,5,8.826460618
528,LIQUSTY,13,46.7519685,147.0354206,1999,5,4.990673514
531,ACERRUBR,31,53.64173228,179.3718002,1999,5,5.189460748
531,CORNFLO,13,46.7519685,154.6439805,1999,5,5.041125575
532,OXYDARB,20,100.3937008,487.7086912,1999,5,6.189718283
537,JUNIVIR,90,192.9133858,879.9299553,2001,5,6.779842308
537,QUERSTE,6,48.22834646,332.8744967,2001,5,5.807765532
537,VIBURAF,335,164.8622047,63.72168937,2001,5,4.154524997
539,CARPCAR,53,39.86220472,46.60242954,2000,5,3.841652676
539,LIQUSTY,37,95.96456693,344.8579786,2000,5,5.843132676
539,ULMUALA,87,52.65748031,36.33087364,2000,5,3.592667893
539,ULMURUB,64,54.13385827,71.5204633,2000,5,4.269983609
54,LIQUSTY,61,90.05905512,288.5546352,2000,5,5.664884445
54,PINUTAE,10,540.5,23327.3072,2000,5,10.05737994
541,PINUTAE,161,619.4566929,10648.17504,2000,5,9.273143798
542,ACERRUBR,111,127.4606299,202.19748,2000,5,5.309244844
542,FAGUGRA,38,78.83070866,1191.811267,2000,5,7.083229502
542,LIRITUL,62,101.3779528,297.8751211,2000,5,5.696674342
547,CARPCAR,112,72.83464567,59.34676742,2000,5,4.083397653
547,LIRITUL,6,116.8700787,2688.88486,2000,5,7.896881836
547,OXYDARB,30,51.18110236,121.3565308,2000,5,4.798732749
55,LIRITUL,9,69.38976378,467.3557934,2000,5,6.147090838
553,LIQUSTY,20,125.984252,693.1398092,2001,5,6.541231724
553,PINUECH,7,224.1062992,6523.456265,2001,5,8.783159616
553,TOXIRAD,5,2.460629921,0.951069991,2001,5,-0.050167622
557,CARYTOM,3,19.19291339,139.0464326,2000,5,4.934807925
557,LIQUSTY,9,31.00393701,198.012772,2000,5,5.288331534
557,PINUECH,10,368.6220472,12000.77394,2000,5,9.392726421
557,QUERALB,5,102.4173228,3682.168005,2000,5,8.21125699
557,VIBURAF,15,7.381889764,2.853209972,2000,5,1.048444666
56,PINUTAE,5,206.7874016,7711.278747,2001,5,8.950439308
56,VACCCOR,38,26.57480315,19.40182781,2001,5,2.965367279
560,ACERRUBR,80,68.8976378,133.9106547,2000,5,4.897172821
560,CERCCAN,40,28.54330709,31.95595169,2000,5,3.464358445
560,LIRITUL,52,171.2598425,922.9183189,2000,5,6.827540735
562,CORNFLO,12,15.7480315,22.06482378,1999,5,3.093984656
564,PINUTAE,237,964.2755906,27012.58039,2000,5,10.20405798
569,CARYTOM,11,13.28740157,17.30947383,2001,5,2.851253972
569,PINUTAE,11,647,30459.70427,2001,5,10.32415992
569,VITIROT,26,13.77952756,6.467275936,2001,5,1.86675499
570,LIQUSTY,14,110.3700787,2198.35444,1999,5,7.695464378
570,ULMUALA,12,40.35433071,146.8452066,1999,5,4.989379015
574,ACERBAR,80,63.97637795,79.12902322,2000,5,4.371079726
574,LIRITUL,7,87.77559055,1714.978842,2000,5,7.447156022
574,OXYDARB,53,103.8385827,384.4224902,2000,5,5.951742183
574,VIBUACE,330,162.4015748,62.77061938,2000,5,4.13948712
576,LIQUSTY,8,79.72440945,661.9447135,2000,5,6.495182038
576,LIRITUL,4,200.5,8101.971104,2000,5,8.999862657
576,PINUTAE,10,385.6377953,13842.23807,2000,5,9.535479927
576,QUERALB,10,4.921259843,1.902139981,2000,5,0.642979558
577,ACERRUBR,70,49.21259843,45.27093155,2000,5,3.812665139
577,OSTRVIR,35,38.87795276,66.00425735,2000,5,4.189719245
578,LIRITUL,8,135.1338583,2993.46003,2000,5,8.004185198
578,OSTRVIR,48,53.1496063,100.432991,2000,5,4.609490749
579,CORNFLO,53,44.78346457,51.1675655,2000,5,3.935105845
579,QUERALB,8,220.011811,7491.447157,2000,5,8.92151727
579,QUERVEL,7,22.14566929,171.7632403,2000,5,5.146117019
58,CARYTOM,6,42.32283465,282.6580012,2000,5,5.644237691
58,LIRITUL,5,161.2480315,5654.265652,2000,5,8.640165522
58,NYSSSYL,144,97.44094488,104.998127,2000,5,4.653942512
58,OXYDARB,28,65.94488189,285.3209972,2000,5,5.653614852
58,QUERALB,3,68.7007874,2125.177307,2000,5,7.661610516
582,JUGLNIG,1,51,2042.820623,2000,5,7.62208679
582,LIRITUL,11,110.5275591,5311.635824,2000,5,8.577655132
583,ACERRUBR,91,65.45275591,84.26480117,2000,5,4.433964235
583,CARYCOR,23,16.24015748,16.54861784,2000,5,2.806302584
583,LIQUSTY,7,174.1456693,4708.787453,2000,5,8.457185713
585,CORNFLO,101,53.64173228,34.42873366,1999,5,3.538891497
585,FAGUGRA,43,60.53149606,116.2207529,1999,5,4.755491424
585,LIRITUL,6,322.2874016,15434.29524,1999,5,9.644347276
59,NYSSSYL,32,73.81889764,155.2146225,2001,5,5.04480882
6,ACERRUBR,70,123.0314961,317.6573769,2001,5,5.760973371
6,PINUTAE,9,434.5,17175.67609,2001,5,9.751249481
60,FRAX1S1,16,26.57480315,77.60731124,2001,5,4.35166164
60,NYSSSYL,31,70.37401575,144.3724246,2000,5,4.972396243
60,QUERALB,7,6.397637795,7.418345927,2001,5,2.003956111
60,QUERRUB,12,17.71653543,67.71618333,2001,5,4.215325196
620,FAGUGRA,16,22.63779528,62.39019139,2001,5,4.133408074
620,QUERALB,12,34.4488189,207.713686,2001,5,5.336160622
63,CARPCAR,106,74.80314961,68.85746732,2001,5,4.232038677
63,CORNFLO,39,31.00393701,30.2440257,2001,5,3.409298668
63,LIQUSTY,64,53.1496063,153.6929105,2001,5,5.034956524
63,VITIROT,5,2.460629921,0.951069991,2001,5,-0.050167622
67,ACERRUBR,77,65.45275591,92.25378909,2001,5,4.524543356
67,CARYTOM,15,21.16141732,71.3302493,2001,5,4.267320491
67,VIBURAF,610,300.1968504,116.0305389,2001,5,4.753853422
68,LIQUSTY,14,142.2755906,3930.010161,2001,5,8.27639729
68,VITIROT,5,2.460629921,0.951069991,2001,5,-0.050167622
70,ACERRUBR,109,165.8464567,466.5949374,2001,5,6.14546151
70,OXYDARB,35,117.6181102,411.4328779,2001,5,6.019645891
75,CARYTOM,33,71.43307087,1138.091267,2001,5,7.037107811
75,LIQUSTY,79,62.5,92.63421709,2001,5,4.528658588
75,PINUVIR,9,187.4133858,4372.423269,2001,5,8.383072658
75,QUERALB,1,47,1734.944543,2001,5,7.458730728
77,ACERRUBR,37,67.42125984,200.29534,2000,5,5.299792977
77,CORNFLO,96,110.2362205,206.95283,2000,5,5.332490893
77,QUERALB,12,67.03543307,1285.335076,2000,5,7.158774723
78,ACERRUBR,58,70.86614173,141.8996426,2000,5,4.955120066
78,CARYGLA,20,75.58267717,2016.295211,2000,5,7.609017052
8,ACERRUBR,50,67.91338583,170.8121703,2000,5,5.140564534
8,CARYTOM,57,102.8543307,330.4017147,2000,5,5.800309232
9,CORNFLO,91,58.56299213,44.70028956,2001,5,3.799979979
9,NYSSSYL,35,41.83070866,192.3063521,2001,5,5.259089684
9,VIBURAF,120,59.05511811,22.82567978,2001,5,3.127886208
925,FRAX1S1,22,62.00787402,200.485554,2001,5,5.300742194
925,VITIROT,25,12.30314961,4.755349953,2001,5,1.55927029
926,CORNFLO,8,30.51181102,114.1283989,2001,5,4.737324121
926,NYSSSYL,12,44.29133858,174.2360223,2001,5,5.16041083
926,VITIROT,10,4.921259843,1.902139981,2001,5,0.642979558
929,CARYTOM,26,13.77952756,6.467275936,2001,5,1.86675499
93,FRAX1S1,4,33.46456693,245.7564856,2001,5,5.50434115
93,LIQUSTY,15,31.00393701,130.6770167,2001,5,4.872728758
93,LIRITUL,2,60.28740157,1873.610548,2001,5,7.535622622
93,QUERRUB,13,19.19291339,105.949197,2001,5,4.662959705
935,CARYOVT,73,70.37401575,77.79752523,2001,5,4.354109621
935,PINUTAE,13,288.3700787,10103.01875,2001,5,9.220589544
935,VIBURAF,130,63.97637795,24.72781976,2001,5,3.207928916
940,CARPCAR,73,44.78346457,47.36328553,2001,5,3.857847362
940,CARYTOM,15,27.06692913,89.59079312,2001,5,4.495252559
986,CERCCAN,88,53.1496063,34.99937566,1999,5,3.555330223
986,PRUNSER,22,12.79527559,7.228131929,1999,5,1.977980625
986,VIBUACE,45,22.14566929,8.559629916,1999,5,2.147056955
987,FRAX1S1,9,64.46850394,449.0952496,1999,5,6.107235002
987,ULMURUB,20,30.51181102,37.28194363,1999,5,3.618509125
988,ACERRUBR,23,49.70472441,100.242777,1999,5,4.607595014
988,CORNFLO,25,52.65748031,96.05806905,1999,5,4.564952895
1,CARYTOM,113,95.96456693,132.5791567,2000,6,4.887179876
1,QUERALB,4,333,22604.93724,2000,6,10.02592362
12,ACERRUBR,73,104.8228346,286.2720672,2000,6,5.656942642
12,QUERALB,3,131,4510.148953,2000,6,8.414085459
14,CORNFLO,70,88.58267717,141.1387866,2000,6,4.949743708
14,QUERALB,5,223.3031496,9237.749125,2000,6,9.131053534
17,CARYOVT,23,260.2637795,4842.59524,2001,6,8.485206063
17,QUERALB,7,265.6062992,9944.061616,2001,6,9.204730829
18,ACERRUBR,81,73.32677165,94.53635707,2001,6,4.548984491
18,OXYDARB,54,190.9448819,704.1722211,2001,6,6.557022958
2,ACERRUBR,294,256.8897638,361.7870244,2000,6,5.891055708
2,OXYDARB,41,146.1614173,540.3979687,2000,6,6.292305847
2,QUERALB,5,109.0511811,2828.004468,2000,6,7.947326607
21,ACERRUBR,150,154.5275591,346.5699046,2001,6,5.848084543
21,OXYDARB,38,118.1102362,389.1778402,2001,6,5.964036412
26,LIRITUL,8,314.1692913,11867.59975,2001,6,9.381567256
34,ACERRUBR,27,87.10629921,352.0861105,2001,6,5.863875778
34,PINUTAE,19,693.7362205,24053.91788,2001,6,10.08805317
35,PINUECH,19,484.7125984,12076.13095,2001,6,9.398986135
35,QUERSTE,12,96.51574803,1245.721821,2001,6,7.127470417
36,CORNFLO,45,30.01968504,29.86359771,2001,6,3.396640271
36,PINUTAE,16,829.5,35612.11257,2001,6,10.4804411
41,PINUTAE,17,573.1692913,20344.17636,2001,6,9.920549976
42,ACERRUBR,127,142.2244094,425.8891418,2000,6,6.054179082
43,LIRITUL,8,62.99212598,442.8181876,2001,6,6.093159274
43,OXYDARB,38,161.4173228,621.9997739,2001,6,6.432939729
44,CORNFLO,32,53.1496063,123.2586708,2001,6,4.814285162
44,PINUTAE,22,457.4645669,12261.36151,2001,6,9.414208257
44,VITIROT,35,17.22440945,6.657489934,2001,6,1.895742527
49,ACERRUBR,41,196.3582677,1089.735995,2001,6,6.99369074
49,PINUECH,15,419.8818898,11400.01882,2001,6,9.341370285
49,PINUTAE,7,404.5,18779.06644,2001,6,9.840498041
50,ACERRUBR,34,114.1732283,470.5894314,2001,6,6.153986018
50,PINUTAE,12,679.5,31042.27336,2001,6,10.34310521
501,CARYOVT,34,94.48818898,619.7172059,1999,6,6.429263254
501,FRAX1S1,44,168.3070866,775.3122564,1999,6,6.65326586
501,JUNIVIR,91,231.7913386,580.3429083,1999,6,6.36361915
501,QUERALB,24,73.00393701,1430.903506,1999,6,7.266061346
501,QUERSTE,5,138.0511811,5468.12037,1999,6,8.606690211
503,LIRITUL,7,255.5275591,14452.72555,1999,6,9.578638295
504,CERCCAN,75,99.9015748,126.8727367,1999,6,4.843184511
504,QUERALB,13,43.7992126,145.5137086,1999,6,4.980270299
504,QUERSTE,7,163.4173228,4548.02042,1999,6,8.422447345
505,OSTRVIR,79,138.2874016,375.6726463,1999,6,5.928718143
506,FAGUGRA,11,88.22834646,1508.099967,1999,6,7.318605837
506,LIRITUL,3,87.38188976,2581.205014,1999,6,7.856011628
506,OSTRVIR,80,141.7322835,462.6004434,1999,6,6.136863708
508,CARYGLA,9,173.0866142,3993.419242,1999,6,8.292403096
509,FAGUGRA,44,221.4566929,1172.479084,1999,6,7.066875662
509,OXYDARB,44,84.64566929,247.2781976,1999,6,5.510514009
51,QUERSTE,18,195.3937008,4241.936722,2001,6,8.352775218
513,QUERMON,8,110.980315,2592.366515,2001,6,7.86032645
513,QUERSTE,13,182.6338583,4760.728645,2001,6,8.468156012
519,LIRITUL,7,446.5,23656.78173,2000,6,10.07140511
519,QUERALB,1,8.366141732,54.97184546,2000,6,4.006821153
523,FAGUGRA,44,83.31496063,1351.210171,2000,6,7.208755893
523,LIQUSTY,23,129.5669291,1677.770853,2000,6,7.425221318
523,LIRITUL,9,110.523622,2329.197238,2000,6,7.753278954
523,PINUTAE,15,414.1299213,13228.61004,2000,6,9.49013719
524,FRAX1S1,88,191.9291339,598.0328101,2001,6,6.393645619
524,JUNIVIR,42,190.9448819,936.2332988,2001,6,6.841864696
524,OSTRVIR,82,105.3149606,175.3773063,2001,6,5.166939689
525,ACERRUBR,84,130.9055118,312.7118129,1999,6,5.745282041
525,PINUTAE,26,745.0669291,23664.06791,1999,6,10.07171305
526,LIRITUL,16,671.4330709,27885.14506,1999,6,10.23584939
531,LIQUSTY,23,146.1614173,848.9250736,1999,6,6.74397093
531,OXYDARB,40,82.67716535,211.5179659,1999,6,5.35430994
532,CORNFLO,133,98.91732283,150.0788445,1999,6,5.011160786
532,PINUECH,20,504.3976378,13656.97822,1999,6,9.522005895
537,ACERRUBR,82,69.88188976,65.81404335,2001,6,4.18683324
537,CARYOVT,49,120.1456693,1286.531872,2001,6,7.159705406
537,QUERALB,41,357.4330709,9474.92772,2001,6,9.156404401
539,FRAX1S1,18,19.68503937,74.94431526,2000,6,4.316745375
541,ACERRUBR,128,102.3622047,123.2586708,2000,6,4.814285162
541,LIQUSTY,41,63.48425197,134.1008687,2000,6,4.898592268
541,NYSSSYL,91,71.35826772,72.09110529,2000,6,4.27793067
542,LIQUSTY,112,236.2204724,629.9887618,2000,6,6.445701981
542,QUERALB,68,127.9527559,323.3637968,2000,6,5.778777995
542,ULMUALA,242,188.976378,345.8090486,2000,6,5.84588674
547,OSTRVIR,29,21.16141732,22.25503778,2000,6,3.1025684
553,ACERRUBR,28,65.94488189,317.2769489,2001,6,5.759775048
553,CORNFLO,181,104.8228346,70.9498213,2001,6,4.261972885
553,LONIJAP,10,4.921259843,1.902139981,2001,6,0.642979558
556,FAGUGRA,9,19.19291339,38.23301362,2000,6,3.643699373
556,VITIROT,1,1.476377953,1.711925983,2000,6,0.537619043
557,CORNFLO,30,31.49606299,55.92291545,2000,6,4.023974233
557,PINUTAE,7,348,13751.53644,2000,6,9.528905838
56,PINUECH,16,350.1574803,8339.78933,2001,6,9.028793235
56,QUERSTE,17,98.91732283,522.1374249,2001,6,6.257930819
560,CORNFLO,120,115.1574803,211.5179659,2000,6,5.35430994
560,OSTRVIR,359,212.1062992,136.7638647,2000,6,4.918255823
560,PINUTAE,22,761.519685,26325.81185,2000,6,10.17830518
562,ACERRUBR,96,281.496063,1126.066869,1999,6,7.026486193
562,PINUTAE,7,240.8740157,8592.538216,1999,6,9.058649456
569,CORNFLO,41,58.56299213,111.2751889,2001,6,4.712006313
569,LIRITUL,17,89.07480315,491.7031852,2001,6,6.197875252
570,PINUTAE,21,858.3228346,31805.65655,1999,6,10.36739943
576,CARPCAR,115,84.15354331,79.69966521,2000,6,4.378265385
577,CARPCAR,63,38.87795276,24.15717776,2000,6,3.184581552
577,FAGUGRA,81,59.54724409,53.45013347,2000,6,3.978749135
577,PINUTAE,42,921.7440945,23896.0312,2000,6,10.08146767
578,ACERRUBR,34,71.8503937,213.4201059,2000,6,5.363262551
578,LINDBEN,55,27.06692913,10.4617699,2000,6,2.347727651
578,PLATOCC,7,51.67322835,323.9344388,2000,6,5.780541146
58,ACERRUBR,93,65.45275591,113.5577569,2000,6,4.732311579
582,ACERBAR,60,67.91338583,111.8458309,2000,6,4.717121413
582,ULMURUB,55,93.01181102,221.9797358,2000,6,5.402586098
585,ACERRUBR,123,136.5511811,1870.757484,1999,6,7.534098699
585,LIQUSTY,16,131.9488189,1543.216514,1999,6,7.341624163
585,QUERRUB,12,155.8779528,3900.330776,1999,6,8.268816643
59,ACERRUBR,50,109.2519685,324.5050808,2001,6,5.782301193
59,LIQUSTY,27,100.8858268,540.7783967,2001,6,6.293009577
59,PINUTAE,28,1129.665354,39122.08258,2001,6,10.57444236
6,CARYOVT,13,72.01181102,1526.888009,2001,6,7.330986962
6,VIBURAF,180,88.58267717,34.23851966,2001,6,3.533351316
60,ACERRUBR,80,187.992126,640.6407457,2000,6,6.462468841
60,LIQUSTY,53,99.9015748,366.1619464,2000,6,5.903075712
60,LIQUSTY,31,99.9015748,533.9306927,2001,6,6.280266042
60,PINUTAE,23,989.9685039,38591.44205,2001,6,10.56078582
608,ACERRUBR,54,100.3937008,185.2684342,2001,6,5.221805769
620,CARYGLA,13,102.0866142,1985.315541,2001,6,7.593533143
620,NYSSSYL,21,44.78346457,130.2965887,2001,6,4.869813304
620,VITIROT,70,34.4488189,13.31497987,2001,6,2.588889707
63,PINUTAE,21,942.0748031,35732.75765,2001,6,10.48382313
67,CARYGLA,12,77.51968504,1892.840495,2001,6,7.545833887
68,PINUECH,14,397.1377953,11809.50001,2001,6,9.376659572
70,PINUTAE,17,670.003937,23969.745,2001,6,10.08454769
75,ACERRUBR,191,183.5629921,263.0659594,2001,6,5.572404797
75,OXYDARB,66,216.5354331,847.9740036,2001,6,6.742849979
77,PINUECH,5,126.9251969,3601.670987,2000,6,8.18915318
78,VIBURAF,280,137.7952756,53.25991948,2000,6,3.975184068
9,ACERRUBR,75,223.8346457,3637.762916,2001,6,8.199124188
9,OXYDARB,37,113.6811024,463.5515134,2001,6,6.138917519
9,VIBUACE,135,66.43700787,25.67888975,2001,6,3.245669244
926,ACERRUBR,41,57.57874016,147.7962765,2001,6,4.995834816
926,OXYDARB,18,125,797.7575081,2001,6,6.681804677
929,CORNFLO,60,37.4015748,29.67338371,2001,6,3.390250473
929,PINUTAE,27,932.8464567,30034.90414,2001,6,10.31011546
93,ACERRUBR,22,120.0787402,731.5630368,2001,6,6.595183391
93,NYSSSYL,36,48.22834646,134.6715107,2001,6,4.902838559
93,PINUTAE,13,610.8503937,24512.02524,2001,6,10.1069191
935,ACERRUBR,131,127.4606299,151.2201285,2001,6,5.01873658
935,QUERSTE,15,246.9527559,4855.996349,2001,6,8.487969581
937,CARYTOM,109,72.34251969,57.25441344,2001,6,4.04750473
937,LIRITUL,41,64.46850394,204.09962,2001,6,5.318608208
937,QUERALB,12,458.996063,18628.78586,2001,6,9.83246329
940,CORNFLO,78,50.19685039,62.00976339,2001,6,4.127291847
940,LIQUSTY,15,108.7598425,722.6229789,2001,6,6.582887618
940,LIRITUL,10,137.9606299,2546.212662,2001,6,7.842362304
940,PINUTAE,17,453.5984252,12582.76734,2001,6,9.440083485
986,FRAX1S1,9,136.6102362,2963.314173,1999,6,7.994063574
986,QUERALB,17,158.1102362,2061.622702,1999,6,7.631248671
986,QUERRUB,8,196.5629921,5555.042531,1999,6,8.622461358
987,CERCCAN,15,24.11417323,31.76573769,1999,6,3.458388278
987,CORNFLO,13,22.14566929,32.90702168,1999,6,3.49368606
987,OSTRVIR,40,73.81889764,124.7803828,1999,6,4.826555254
988,CERCCAN,41,68.40551181,96.05806905,1999,6,4.564952895
12,CARYOVL,17,168.515748,2396.791441,2000,7,7.781886222
18,QUERALB,11,334.0590551,10940.81765,2001,7,9.300255813
25,ACERRUBR,109,215.8346457,5639.588569,2000,7,8.637566393
26,ACERRUBR,25,70.37401575,289.3154911,2001,7,5.667517758
26,CORNFLO,50,43.30708661,62.77061938,2001,7,4.13948712
26,QUERALB,5,104.3385827,3463.434787,2001,7,8.150016089
30,ACERRUBR,14,151.1653543,1969.455236,2001,7,7.585512254
35,QUERALB,20,150.7125984,1854.062538,2001,7,7.525134477
42,QUERALB,3,155,6299.678669,2000,7,8.748253906
50,VITIROT,16,8.858267717,4.565135955,2001,7,1.518448296
501,CARYGLA,7,44.78346457,320.8910148,1999,7,5.771101548
504,CARYGLA,13,99.00787402,1587.266169,1999,7,7.369768425
504,FRAX1S1,42,164.3700787,908.842483,1999,7,6.812171793
508,OSTRVIR,136,251.9685039,610.206506,1999,7,6.413797434
513,QUERALB,71,102.023622,1508.566171,2001,7,7.318914923
519,OSTRVIR,364,239.1732283,213.8005339,2000,7,5.365043496
523,OSTRVIR,63,69.38976378,132.1987287,2000,7,4.884306311
526,LIRITUL,16,671.4330709,27885.14506,1999,7,10.23584939
528,LIRITUL,78,192.9133858,672.2162694,1999,7,6.510580118
528,PINUTAE,22,347.9173228,6159.912649,1999,7,8.725817876
531,PINUTAE,19,828.9566929,31826.81924,1999,7,10.36806459
537,CARYTOM,102,98.42519685,128.9650907,2001,7,4.859541753
539,ACERRUBR,58,77.75590551,164.7253224,2000,7,5.104279374
539,CORNFLO,64,54.13385827,66.95532734,2000,7,4.204025641
539,LIRITUL,28,256.0866142,3254.090873,2000,7,8.087668214
54,ACERRUBR,109,207.1850394,790.7195902,2000,7,6.672943405
541,OXYDARB,214,186.023622,208.0941139,2000,7,5.337990448
547,ACERRUBR,88,61.02362205,53.25991948,2000,7,3.975184068
547,CORNFLO,58,45.27559055,58.20548343,2000,7,4.063979567
55,PINUTAE,23,668.5866142,21249.27462,2000,7,9.964078038
553,CARPCAR,151,178.6417323,325.4561508,2001,7,5.785227739
556,OSTRVIR,208,188.976378,231.3002217,2000,7,5.443716528
557,ACERRUBR,271,327.8385827,1783.996588,2000,7,7.486611401
562,PINUECH,14,288.8700787,6502.356206,1999,7,8.779919883
569,ACERRUBR,117,251.476378,769.4156224,2001,7,6.645631295
574,ACERRUBR,511,340.0590551,439.5845497,2000,7,6.085830076
576,ACERBAR,91,120.5708661,470.7796454,2000,7,6.15439014
576,FAGUGRA,47,154.2204724,1998.115379,2000,7,7.599959705
576,OSTRVIR,105,120.5708661,263.4463874,2000,7,5.573849884
576,VITIROT,2,2.952755906,3.423851966,2000,7,1.230766223
577,LIQUSTY,54,159.4488189,504.827951,2000,7,6.22421768
577,LIRITUL,14,72.83464567,373.9607203,2000,7,5.924150766
578,LIQUSTY,27,201.3543307,1943.457335,2000,7,7.572223797
578,PINUTAE,26,1019.80315,36629.90417,2000,7,10.50862024
579,VIBUACE,50,24.60629921,9.510699906,2000,7,2.252417471
579,VIBURAF,495,243.6023622,94.15592907,2000,7,4.544952228
58,CORNFLO,147,87.10629921,56.87398544,2000,7,4.040838039
582,LIQUSTY,37,259.3503937,1718.963901,2000,7,7.449477005
583,CARPCAR,104,104.3307087,136.9540787,2000,7,4.919645677
583,CORNFLO,151,101.8700787,100.242777,2000,7,4.607595014
583,LIRITUL,4,217.5,9603.652392,2000,7,9.169898763
583,QUERRUB,5,167.6535433,5937.058257,2000,7,8.688969047
6,QUERALB,9,264.8385827,8403.392885,2001,7,9.036390818
60,ACERRUBR,61,115.6496063,322.0322988,2001,7,5.774651847
620,ACERRUBR,97,184.5472441,458.2255215,2001,7,6.127361468
620,LIQUSTY,78,102.3622047,200.485554,2001,7,5.300742194
63,ACERRUBR,110,265.8385827,2082.012778,2001,7,7.641090386
67,QUERALB,25,297.2244094,8005.392719,2001,7,8.987870683
68,ACERRUBR,68,224.4094488,1067.480957,2001,7,6.973056907
70,LIQUSTY,62,254.1181102,2918.516567,2001,7,7.978830741
